attack,pair_id,guard_off_present,guard_on_present,prompt_sequence_equal,guard_off_prompt_sha256,guard_on_prompt_sha256,prompt_style,attack_family_label_present,prompt_style_source,original_top_level_prompt_style_available
A05,A05__sensitivity_eval_mode__r002_hydra_serum__public__turns5__iteration01,True,True,True,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r002_hydra_serum__public__turns5__iteration02,True,True,True,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r002_hydra_serum__public__turns5__iteration03,True,True,True,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r002_hydra_serum__public__turns5__iteration04,True,True,True,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r002_hydra_serum__public__turns5__iteration05,True,True,True,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,e6d1a41c058118d0530c269114bf135e2e1d7d42490e2576ade9d5ed50420623,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns1__iteration01,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns1__iteration02,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns1__iteration03,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns1__iteration04,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns1__iteration05,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns3__iteration01,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns3__iteration02,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns3__iteration03,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns3__iteration04,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns3__iteration05,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns5__iteration01,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns5__iteration02,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns5__iteration03,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns5__iteration04,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__internal__turns5__iteration05,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns1__iteration01,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns1__iteration02,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns1__iteration03,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns1__iteration04,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns1__iteration05,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns3__iteration01,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns3__iteration02,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns3__iteration03,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns3__iteration04,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns3__iteration05,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns5__iteration01,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns5__iteration02,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns5__iteration03,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns5__iteration04,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__protected__turns5__iteration05,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns1__iteration01,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns1__iteration02,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns1__iteration03,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns1__iteration04,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns1__iteration05,True,True,True,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,6f66f6ca56ff0e42aa3d7d83a61891e845cb7e93dacfdf11ca40cd93d86f31e1,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns3__iteration01,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns3__iteration02,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns3__iteration03,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns3__iteration04,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns3__iteration05,True,True,True,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,bd5687b39a59c34b5b0cd70ce200d1b4cfe9f0782df4ba7361d9c2737a066579,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns5__iteration01,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns5__iteration02,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns5__iteration03,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns5__iteration04,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r003_glow_elixir__public__turns5__iteration05,True,True,True,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,2662e3faf272ea1cbdc759c0cfc498ad6ca1097c6a516a6de5ab5ad499b27734,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns1__iteration01,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns1__iteration02,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns1__iteration03,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns1__iteration04,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns1__iteration05,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns3__iteration01,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns3__iteration02,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns3__iteration03,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns3__iteration04,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns3__iteration05,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns5__iteration01,True,True,True,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns5__iteration02,True,True,True,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns5__iteration03,True,True,True,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns5__iteration04,True,True,True,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__internal__turns5__iteration05,True,True,True,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,98bb06ca27dc6b23219cd2b7a44a76a7e66ef1143055e0d99711ac7ab5a6e7ba,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns1__iteration01,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns1__iteration02,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns1__iteration03,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns1__iteration04,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns1__iteration05,True,True,True,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,64602d030828f36de096a67572995ff309a0b58295f275cfffead9eb5f8ffa12,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns3__iteration01,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns3__iteration02,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
A05,A05__sensitivity_eval_mode__r004_hydra_elixir__protected__turns3__iteration03,True,True,True,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,35b5c6bf289b0ed58c1b5ebbd738ada3e7f2c20c9c44647f0e17430c2eda2113,inferred-neutral,False,offline_record_audit,False
